track_name,artists,album_name,track_genre,valence,energy,emotion_id
Get It Right - Claude VonStroke Remix,Catz 'n Dogz;Tanika;Claude VonStroke,Basic Colour Theory Remixed,minimal-techno,0.24,0.261,4
Omen,Kelly Lee Owens,Let It Go / Omen,minimal-techno,0.192,0.528,0
Spreading Plague - Perc Remix,I Hate Models;Perc,Spreading Plague,minimal-techno,0.117,0.744,0
Keep It Movin - Original Mix,Mark Dekoda,Keep It Movin,minimal-techno,0.561,0.495,6
Crossing The Mirror,I Hate Models,L'Âge Des Métamorphoses,minimal-techno,0.11,0.731,0
Music To Interogate By,Jan Jelinek,La Nouvelle Pauvreté,minimal-techno,0.493,0.667,0
Sometimes - Revisited 2018,Chloé (Thévenin),Endless Revisions Live,minimal-techno,0.299,0.754,0
Honey and the Sunlight,Boss Axis,Progression 14,minimal-techno,0.644,0.811,3
Hearts & Hands,Fritz Kalkbrenner,Grand Départ,minimal-techno,0.476,0.673,0
Just Feels Far - Club Edit,Helmut Wintermantel,Playlist Nature Walking (Tour 1),minimal-techno,0.585,0.897,3
Ntmyt,Marek Hemmann,In Between,minimal-techno,0.682,0.689,3
Sommer in Berlin 2021 - Radio Mix,Sven & Olav;Sven Kuhlmann,Sommer in Berlin 2021,minimal-techno,0.652,0.639,3
Witch Dance - Club Edit,Minimal Vanessa,Playlist Nature Walking (Tour 1),minimal-techno,0.194,0.882,0
Free Fall - Alex Arnout Remix,Anja Schneider;Alex Arnout,Twisty,minimal-techno,0.801,0.905,3
The Sound of Nature - Zweite Heimat Mix,Sachsenberg,The Sound of Nature,minimal-techno,0.554,0.711,3
Just Feels Far - Club Mix,Helmut Wintermantel,"Berlin Minimal Underground, Vol. 64",minimal-techno,0.72,0.725,3
Surf Slide Minimal - Club Edit,Berlin Minimal,Playlist Nature Walking (Tour 1),minimal-techno,0.15,0.874,0
Melodische Schieflage - Techno Minimal Bomb Mix,Lieblingsplattendreher,Playlist Nature Walking (Tour 1),minimal-techno,0.382,0.919,0
Poor People Must Work,Rhythm & Sound,See Mi Yah,minimal-techno,0.712,0.296,6
Communications from the Lab,Laurent Garnier,Unreasonable Behaviour,minimal-techno,0.122,0.694,0
Welcome Back Devil,Shlømo,Welcome Back Devil,minimal-techno,0.0999,0.96,0
What's That Called?,Victor Ruiz,Pura Vida,minimal-techno,0.489,0.882,0
Space Date,Adam Beyer;Layton Giordani;Green Velvet,Space Date,minimal-techno,0.175,0.879,0
Desert - Kohra Remix,Ron Flatter;Kohra,Desert - EP,minimal-techno,0.272,0.641,0
Tempest,Pional,Miracle / Tempest,minimal-techno,0.365,0.705,0
So Weit Wie Noch Nie,Jürgen Paape,Kompilation,minimal-techno,0.0753,0.563,0
9 Days - Extended Mix,Nils Hoffmann;Julia Church,9 Days / Cranes,minimal-techno,0.0881,0.492,4
Go,Super Flu,Go Re Nue EP,minimal-techno,0.215,0.656,0
Adrenaline Machine,The YellowHeads;Rebel Boy;Sam WOLFE,Kontakt 05: Adrenaline Machine,minimal-techno,0.0376,0.718,0
Mango,Sascha Funke,Mango,minimal-techno,0.438,0.548,0
Beirut,Christian Löffler,Young Alaska,minimal-techno,0.174,0.375,4
Storm,Worakls;Rusanda Panfili,Storm,minimal-techno,0.0738,0.417,4
Flashbang,Niereich;Shadym,The Return of Empire,minimal-techno,0.0379,0.974,0
Shipwreck,Modeselektor;Thom Yorke,Monkeytown,minimal-techno,0.443,0.709,0
Forgive Me If I Bleed,DAVID AUGUST,Times,minimal-techno,0.193,0.313,4
The Weight,Weval,The Weight,minimal-techno,0.457,0.476,4
The Earthquake,T78;Next Generation,"Retro Future, Vol. 2",minimal-techno,0.0766,0.897,0
Unexpected,Joris Delacroix,Unexpected,minimal-techno,0.394,0.833,0
Midfield,Luigi Madonna;Roberto Capuano,Midfield,minimal-techno,0.155,0.654,0
210409.1,Rødhåd;Fadi Mohem,WSNWG008,minimal-techno,0.551,0.961,3
Kiki - Solomun Remix,Catz 'n Dogz;Megane Mercury;Solomun,Kiki (Solomun Remix),minimal-techno,0.317,0.597,0
User,Dale Howard,Big T,minimal-techno,0.345,0.727,0
Metalife,Pig&Dan;Gregor Tresher,Soulcatcher,minimal-techno,0.222,0.875,0
Spikor,T78;N.O.B.A,Spikor,minimal-techno,0.252,0.83,0
Navigator - (Original Mix),Flug,Navigator EP,minimal-techno,0.0317,0.866,0
Is That Hurt,Spartaque,Is That Hurt,minimal-techno,0.0685,0.947,0
Schwindelig - Original,Kollektiv Turmstrasse,Rebellion Der Träumer,minimal-techno,0.33,0.517,0
Gosamper - Max Chapman Remix,Kolombo;Max Chapman,Gosamper (Max Chapman Remix),minimal-techno,0.802,0.898,3
Hidden Empire,Marcel Fengler,Sphinx,minimal-techno,0.133,0.598,0
Run Coward Run,Lützenkirchen,Techno Top 50: Edition 2022,minimal-techno,0.04,0.937,0
Intruder,Moderat,III (Deluxe Edition),minimal-techno,0.433,0.769,0
Civilist,Rampa;Adam Port;&ME;Keinemusik,You Are Safe,minimal-techno,0.118,0.599,0
Under,Ellen Allien;Apparat,Orchestra of Bubbles,minimal-techno,0.377,0.929,0
Preacher Man - 2012 Remix,Green Velvet,The Chapters of Green Velvet,minimal-techno,0.726,0.849,3
Wish,Ellen Allien,Berlinette,minimal-techno,0.841,0.832,3
Free Society - Hector Oaks aka Cadency Heartcore Remix,Ellen Allien;Hector Oaks aka Cadency,Alientronic Rmxs 2.1,minimal-techno,0.193,0.855,0
Polyglot Blues,Kangding Ray,Corpora Part III,minimal-techno,0.0235,0.776,0
Amazing Discoveries,Move D,Kunststoff,minimal-techno,0.374,0.357,4
Take Two,Daphni,Cherry,minimal-techno,0.682,0.9,3
Dirty Freak,Mihalis Safras,Minimi,minimal-techno,0.735,0.868,3
The Tribe,Marco Carola,The Tribe,minimal-techno,0.441,0.974,0
Integration,Kenny Larkin,Integration,minimal-techno,0.854,0.745,3
Edge of Tomorrow - Original Mix,Lützenkirchen,"Notes from the Dark, Vol. 22",minimal-techno,0.177,0.794,0
Sunday Morning,Moodymann,Silentintroduction,minimal-techno,0.356,0.595,0
Lock Me High - Helmut Wintermantel Mix,DI MI DO,Playlist Nature Walking (Tour 1),minimal-techno,0.0642,0.931,0
MORE LOVE,Moderat,MORE D4TA,minimal-techno,0.334,0.855,0
"2,20 Minutes Foot Walk - Club In Motion Mix",Tak Dec,Playlist Nature Walking (Tour 1),minimal-techno,0.059,0.744,0
Surf Slide Minimal - Club Edit,Berlin Minimal,Playlist Nature Walking (Tour 1),minimal-techno,0.15,0.874,0
Shark Island - Paul Kalkbrenner Remix,Simina Grigoriu;Moe Danger;Paul Kalkbrenner,Shark Island,minimal-techno,0.263,0.574,0
Alles klar! Ist der Beat schon da! Wir tanzen Hoppsasa! - Kraftbrenner Remix,Berlin Minimal;Kraftbrenner,"Berlin Minimal Underground, Vol. 63",minimal-techno,0.281,0.892,0
Tuyo (Narcos Theme) [Extended Version] - A Netflix Original Series Soundtrack,Rodrigo Amarante,Tuyo (Narcos Theme) [Extended Version] [A Netflix Original Series Soundtrack],mpb,0.457,0.497,4
Tuyo (Narcos Theme) - A Netflix Original Series Soundtrack,Rodrigo Amarante,Tuyo (Narcos Theme) [A Netflix Original Series Soundtrack],mpb,0.546,0.422,6
Azul (Ao Vivo),Djavan,"Djavan ""Ao Vivo""",mpb,0.652,0.651,3
Apaga a Luz (feat. Olívia),Nicolas Candido;Olívia,Apaga a Luz (feat. Olívia),mpb,0.553,0.42,6
Pareço um Menino,Fábio Jr.,Fabio Jr.,mpb,0.373,0.33,4
Amado - Ao Vivo,Vanessa Da Mata,Caixinha de Música (Ao Vivo),mpb,0.263,0.469,4
FESTA JOVEM,Lagum,MEMÓRIAS (de onde eu nunca fui),mpb,0.809,0.438,6
Identidade - Ao vivo,Jorge Aragão,Ao vivo,mpb,0.67,0.721,3
Tendo A Lua - Ao Vivo,Os Paralamas Do Sucesso,Acústico (Live),mpb,0.683,0.794,3
Sobre o Tempo,Pato Fu,Gol de Quem?,mpb,0.427,0.551,0
Look To The Sky,Antônio Carlos Jobim,The Greatest Jazz Mix,mpb,0.74,0.215,6
Acenda o farol,Tim Maia,Chill in Brazil,mpb,0.692,0.883,3
Monalisa,Jorge Vercillo,Monalisa,mpb,0.636,0.873,3
Fácil - Acústico,Jota Quest,Acústico Jota Quest,mpb,0.313,0.537,0
Se eu lembro faz doer,Tim Maia,Ressaquinha,mpb,0.476,0.752,0
Eu Apenas Queria Que Você Soubesse,Gonzaguinha,Meus Momentos,mpb,0.776,0.505,3
Amor Maior - Acústico,Jota Quest,Acústico Jota Quest,mpb,0.355,0.538,0
Triste,Antônio Carlos Jobim,Chill in Brazil,mpb,0.578,0.396,6
O Vento - Acústico,Jota Quest,Acústico Jota Quest,mpb,0.101,0.225,4
Telegrama,MAR ABERTO,Telegrama,mpb,0.487,0.226,4
Garotos Ii (O Outro Lado) - Ao Vivo,Leoni;Dinho Ouro Preto,Leoni - Ao Vivo,mpb,0.342,0.365,4
Um Cara de Sorte,Detonautas Roque Clube,A Saga Continua,mpb,0.247,0.636,0
Amor pra recomeçar,Frejat,Dose Dupla Frejat,mpb,0.726,0.856,3
Favela,Antônio Carlos Jobim,Chill in Brazil,mpb,0.48,0.224,4
Anjo - Ao Vivo,Roupa Nova,Roupacústico (Ao Vivo),mpb,0.488,0.574,0
Outro Lugar,Detonautas Roque Clube,Detonautas Acústico,mpb,0.553,0.833,3
Sangrando,Gonzaguinha;Ivete Sangalo,Presente,mpb,0.221,0.412,4
Neptune's Hep Tune,Antônio Carlos Jobim,Ressaquinha,mpb,0.325,0.412,4
Vê se decide,Tim Maia,Só as Melhores do Pop Rock Brasileiro,mpb,0.961,0.743,3
Meu Amor Se Mudou pra Lua - Ao Vivo,Paula Toller,Nosso (Ao Vivo),mpb,0.426,0.666,0
Chão de Giz,Zé Ramalho;Paulinho Moska,Moska Apresenta Zoombido: Zé Ramalho,mpb,0.3,0.327,4
Bolinha de papel,Antônio Carlos Jobim;Herbie Mann;João Gilberto,Chill in Brazil,mpb,0.965,0.415,6
Esperando Aviões,Vander Lee,9,mpb,0.209,0.37,4
The Girl From Ipanema,Antônio Carlos Jobim;Frank Sinatra,christmas but not christmas songs,mpb,0.549,0.321,6
A Flor Que A Gente Assopra,Almir Sater;Renato Teixeira,AR,mpb,0.504,0.413,6
Retalhos De Cetim,Benito Di Paula,Um Novo Samba,mpb,0.498,0.61,0
Tudo azul,Lulu Santos,Só as Melhores do Pop Rock Brasileiro,mpb,0.921,0.61,3
Me diga,Nando Reis,Só as Melhores do Pop Rock Brasileiro,mpb,0.726,0.905,3
Alcohol,Jorge Ben Jor,Ressaquinha,mpb,0.96,0.704,3
Um certo alguém,Lulu Santos,Só as Melhores do Pop Rock Brasileiro,mpb,0.84,0.708,3
Construção,Chico Buarque,Fiesta temática 70s,mpb,0.59,0.722,3
Espelhos D'Água,Dalto,Meus Momentos,mpb,0.526,0.568,3
Tudo Por Nada,Paulo Ricardo,O Amor Me Escolheu,mpb,0.555,0.593,3
Homem do espaço,Jorge Ben Jor,Só as Melhores do Pop Rock Brasileiro,mpb,0.95,0.931,3
O Teatro Dos Vampiros - Ao Vivo Em São Paulo / 1999,Legião Urbana,Acústico (Ao Vivo Em São Paulo / 1999),mpb,0.441,0.358,4
Cegos do castelo,Nando Reis,Só as Melhores do Pop Rock Brasileiro,mpb,0.389,0.706,0
Canteiros,Fagner,Ensaio,mpb,0.421,0.27,4
Deslizes,Fagner,Romance no Deserto,mpb,0.49,0.394,4
Os Alquimistas Estão Chegando Os Alquimistas,Jorge Ben Jor,Fiesta temática 70s,mpb,0.747,0.85,3
Muito Estranho (Cuida Bem de Mim),Dalto,Meus Momentos,mpb,0.568,0.562,3
Pensando Bem,5 a Seco;Pedro Altério;Tó Brandileone,Síntese,mpb,0.264,0.436,4
Cabelo Bagunçado,Agnes Nunes;Neo Beats,Cabelo Bagunçado,mpb,0.4,0.442,4
Melhor pensar,UM44K;Luan Otten,Melhor pensar,mpb,0.698,0.431,6
La Belle de Jour,Alceu Valença,Sem Pensar No Amanhã,mpb,0.536,0.308,6
Carvoeiro,ANAVITÓRIA,COR,mpb,0.543,0.447,6
Árvore,Fran;Chico Chico,Onde?,mpb,0.345,0.386,4
Caleidoscópio - Ao Vivo,Os Paralamas Do Sucesso,Acústico (Live),mpb,0.547,0.494,6
Paz E Amor,Melim,Amores E Flores,mpb,0.657,0.541,3
Mistério,Lado de Cá,Mistério,mpb,0.103,0.548,0
Morada,Sandy,Sim,mpb,0.337,0.145,4
Tudo por Você,Lado de Cá;Lays Barros,Tudo por Você,mpb,0.656,0.329,6
Flor de Caña,Diogo Nogueira,Flor de Caña,mpb,0.778,0.743,3
Luz Dos Olhos - Ao Vivo Em São Paulo / 2007,Nando Reis;Andrea Martins,Luau (Ao Vivo Em São Paulo / 2007),mpb,0.336,0.694,0
O Amanhã,Detonautas Roque Clube,Detonautas Acústico,mpb,0.314,0.562,0
A Vida Não Erra,Vicka,De Cabeça Pra Baixo,mpb,0.711,0.599,3
Pega A Visão,Melim,Eu Feat. Você,mpb,0.528,0.549,3
Agridoce,Luiza Possi;Lulu Santos,Agridoce,mpb,0.602,0.782,3
Geração Coca-Cola,Legião Urbana,Mais Do Mesmo,mpb,0.83,0.89,3
Eu Pra Você,Sandy;Melim,Eu Pra Você,mpb,0.503,0.517,3
O Sal Da Terra,Beto Guedes,Contos Da Lua Vaga,mpb,0.403,0.803,0
O Pato,MPB4,Toquinho & Vinicius Sem Limite,mpb,0.93,0.617,3
"Lenda das Sereias, Rainha do Mar - Ao Vivo",Marisa Monte,Marisa Monte MM (Ao Vivo),mpb,0.979,0.36,6
Aluga-Se,Raul Seixas,Abre-Te Sésamo,mpb,0.967,0.823,3
Amanhã ou Depois,Nenhum De Nós,Histórias Reais Seres Imaginários,mpb,0.734,0.783,3
Cowboy Fora Da Lei,Raul Seixas,Bis - Raul Seixas,mpb,0.812,0.744,3
Blusinha Branca,Papas Da Língua,Papas Da Língua,mpb,0.779,0.899,3
Chão de Giz,Zé Ramalho,Zé Ramalho (Versão com Faixas Bônus),mpb,0.561,0.427,6
Amuleto,Tiê,iCollection,mpb,0.382,0.254,4
À Sua Maneira (De Música Ligera) (feat. Seu Jorge) - Ao Vivo,Capital Inicial;Seu Jorge,Capital Inicial Acústico NYC (Ao Vivo) [Deluxe],mpb,0.345,0.813,0
Por Onde Andei - Ao Vivo,Nando Reis;Cachorro Grande,A Arte De Nando Reis,mpb,0.817,0.819,3
Façamos (Vamos Amar),Elza Soares;Chico Buarque,Do Cóccix Até o Pescoço,mpb,0.41,0.28,4
Pra Você Guardei o Amor - Ao Vivo,Nando Reis,"Nando Reis - Voz e Violão - No Recreio, Vol. 1 (Ao Vivo)",mpb,0.381,0.33,4
Gentileza - 2004 Digital Remaster,Marisa Monte,"Memórias, Crônicas e Declarações de Amor",mpb,0.579,0.47,6
Enquanto Engoma A Calça,Ednardo,Ednardo,mpb,0.707,0.759,3
Romaria - Remasterizado,Renato Teixeira,Renato Teixeira Obra Completa na RCA de 1978 a 1982 (Remasterizado),mpb,0.377,0.346,4
Papel de pão - Ao vivo,Jorge Aragão,Ao vivo 2,mpb,0.811,0.775,3
Família,Titãs,Só as Melhores do Pop Rock Brasileiro,mpb,0.624,0.683,3
Domingo,Titãs,Só as Melhores do Pop Rock Brasileiro,mpb,0.881,0.771,3
A Dança,Legião Urbana,Legião Urbana,mpb,0.68,0.389,6
A Carta,Renato Russo;Erasmo Carlos,Presente,mpb,0.423,0.607,0
Falsa consideração - Ao vivo,Jorge Aragão,Ao vivo convida (Redux),mpb,0.496,0.623,0
Toda Forma De Poder,Engenheiros Do Hawaii,Longe Demais Das Capitais,mpb,0.593,0.947,3
Alice (Não me escreva aquela carta de amor),Kid Abelha,Só as Melhores do Pop Rock Brasileiro,mpb,0.951,0.7,3
Cheia De Charme,Guilherme Arantes,Lance Legal,mpb,0.842,0.661,3
Canto de Ossanha,Casuarina,Roda de Samba do Casuarina e Convidados,mpb,0.729,0.708,3
Lágrimas e chuva,Kid Abelha,Só as Melhores do Pop Rock Brasileiro,mpb,0.725,0.8,3
Soldados,Legião Urbana,Legião Urbana,mpb,0.605,0.432,6
Não vou me adaptar,Titãs,Ressaquinha,mpb,0.476,0.399,4
Teletema,Kid Abelha,Ressaquinha,mpb,0.418,0.457,4
"Na rua, na chuva, na fazenda (Casinha de sapé)",Kid Abelha,Ressaquinha,mpb,0.807,0.495,6
Vinheta,Clarice Falcão,Problema Meu,mpb,0.745,0.685,3
Pessoal Particular (Ao Vivo),Seu Jorge,"Musicas para Churrasco, Vol.1 (Ao Vivo) (Delux Edition)",mpb,0.64,0.859,3
Vem Morena,Luiz Gonzaga,Olha Pro Céu,mpb,0.956,0.444,6
Sina,IVYSON;Templo Sonoro,Poemas Para Quem Chora,mpb,0.385,0.347,4
Zero,Liniker e os Caramelows;Liniker;Caramelows,Remonta,mpb,0.441,0.42,4
Juntin,Fran;Julio Secchin,Juntin,mpb,0.718,0.565,3
dois rios,ANAVITÓRIA,N,mpb,0.312,0.28,4
Alguém Me Avisou/Acreditar/Sonho Meu,Dona Ivone Lara,Sempre a Cantar,mpb,0.895,0.574,3
Banho de Piscina,Clarice Falcão,Problema Meu,mpb,0.7,0.707,3
Nem um Dia (Ao Vivo),Djavan,"Djavan ""Ao Vivo""",mpb,0.651,0.663,3
Último Romance,Roberta Campos,Último Romance,mpb,0.469,0.442,4
Ainda É Tudo Seu,Luiza Possi;Thiaguinho,Seguir Cantando,mpb,0.124,0.5,0
Destruição,Sandy;OUTROEU,"Nós, VOZ, Eles 2",mpb,0.263,0.679,0
EU E MINHAS PARANOIAS,Lagum,MEMÓRIAS (de onde eu nunca fui),mpb,0.906,0.65,3
Tendo A Lua - Ao Vivo,Os Paralamas Do Sucesso;Pitty,Multishow Ao Vivo Paralamas Brasil Afora (Ao Vivo / Deluxe),mpb,0.643,0.601,3
Hoje Eu Sei,Vanessa Da Mata,Quando Deixamos Nossos Beijos na Esquina,mpb,0.151,0.416,4
Coração Bobo - Voz e Violão,Alceu Valença,Coração Bobo / Pelas Ruas Que Andei (Voz e Violão),mpb,0.867,0.586,3
Gente Feliz - Ao Vivo,Vanessa Da Mata,Caixinha de Música (Ao Vivo),mpb,0.494,0.648,0
Leve,Sandy;Wanessa Camargo,"Nós, VOZ, Eles 2",mpb,0.552,0.509,3
Laços,Nando Reis;Ana Vilela,Laços,mpb,0.408,0.889,0
Proibida Pra Mim,Zeca Baleiro,Top Hits,mpb,0.54,0.361,6
Por Onde Você Anda?,Detonautas Roque Clube,VI,mpb,0.312,0.608,0
Vinte E Nove,Legião Urbana,O Descobrimento Do Brasil,mpb,0.72,0.542,3
De Cada Vez,Sandy;Agnes Nunes,"Nós, VOZ, Eles 2",mpb,0.382,0.323,4
Pausa #Omundoprecisadepausa,Vicka,De Cabeça Pra Baixo,mpb,0.519,0.549,3
Além do Que Se Vê,Los Hermanos,Ventura,mpb,0.767,0.498,6
Perdidos No Espaço,Legião Urbana,Legião Urbana,mpb,0.768,0.567,3
O Meu Mundo Ficaria Completo (Com Você),Cássia Eller,Com Você ... Meu Mundo Ficaria Completo,mpb,0.87,0.91,3
Alice (Não Me Escreva Aquela Carta de Amor) / Conspiração Internacional - Ao Vivo,Leoni,Leoni - Ao Vivo,mpb,0.843,0.484,6
Maria de Verdade,Marisa Monte,Verde Anil Amarelo Cor de Rosa e Carvão,mpb,0.843,0.52,3
Mil e uma noites de amor,Pepeu Gomes,Energia positiva,mpb,0.67,0.949,3
Coisa da pele - Ao vivo,Jorge Aragão,Ao vivo,mpb,0.745,0.864,3
Inferno são os outros,Detonautas Roque Clube,Detonautas Acústico,mpb,0.563,0.797,3
Canção Pra Pedir Perdão,Renato Teixeira,Canção Pra Pedir Perdão,mpb,0.459,0.399,4
Se Eu Não Te Amasse Tanto Assim,Georgia Castro,Georgia Castro e o Violão,mpb,0.496,0.129,4
Foi Deus Quem Fez Você,Amelinha,Porta Secreta,mpb,0.409,0.653,0
Baader-Meinhof Blues,Legião Urbana,Legião Urbana 30 Anos,mpb,0.657,0.831,3
Primavera,Los Hermanos,Los Hermanos,mpb,0.408,0.624,0
A Força do Amor - Ao Vivo,Roupa Nova,Roupacústico (Ao Vivo),mpb,0.721,0.774,3
Rosa Maria,Milton Nascimento,Chill in Brazil,mpb,0.681,0.46,6
O Que Será (A Flor Da Pele),Milton Nascimento;Chico Buarque,Fiesta temática 70s,mpb,0.258,0.366,4
Iluminado,Vander Lee,Naquele verbo agora,mpb,0.384,0.613,0
Corcovado,Elis Regina,Ressaquinha,mpb,0.18,0.44,4
La Belle de Jour-Girassol - Ao Vivo,Alceu Valença;Orquestra Ouro Preto,Valencianas (Ao Vivo),mpb,0.614,0.581,3
Escrito Nas Estrelas,Tetê Espíndola,Acústico Brasil,mpb,0.584,0.441,6
Como Nossos Pais,Elis Regina,Fiesta temática 70s,mpb,0.478,0.498,4
Beguine dodói,Elis Regina,Chill in Brazil,mpb,0.399,0.333,4
Maior abandonado (Ao Vivo) - Live,Barão Vermelho,Só as Melhores do Pop Rock Brasileiro,mpb,0.904,0.63,3
Sabiá - Ao Vivo,Alceu Valença;Elba Ramalho;Geraldo Azevedo,"O Grande Encontro 20 Anos: Alceu, Elba e Geraldo (Ao Vivo)",mpb,0.624,0.819,3
Entre a Serpente e a Estrela (Amarillo By Money),Zé Ramalho,Frevoador (Versão com Faixas Bônus),mpb,0.579,0.585,3
Final Feliz,Jorge Vercillo;Djavan,Final Feliz,mpb,0.336,0.593,0
Canto de Oxum / Inscrição,Maria Bethânia,Mar De Sophia,mpb,0.17,0.056,4
Por Você,Frejat,Moska Apresenta Zoombido: Frejat,mpb,0.376,0.33,4
Que Seja Pra Ficar,Mariana Nolasco,Mariana Nolasco,mpb,0.314,0.372,4
Coisas Dentro das Coisas,5 a Seco,Pausa,mpb,0.486,0.286,4
Maktub,Kell Smith,Girassol,mpb,0.245,0.418,4
Aliança,Tribalistas,Aliança,mpb,0.335,0.314,4
O último romântico,Lulu Santos,O Último Romântico,mpb,0.805,0.494,6
Louca - Ao Vivo,Banda Eva;Maneva,Sem Filtro (Ao Vivo em Noronha),mpb,0.313,0.44,4
Loucuras de uma paixão - Ao vivo,Jorge Aragão,Ao vivo,mpb,0.848,0.82,3
Transante,Lagum,Seja o Que Eu Quiser,mpb,0.948,0.844,3
A Doida (Ao Vivo),Seu Jorge,"Musicas para Churrasco, Vol.1 (Ao Vivo) (Delux Edition)",mpb,0.853,0.961,3
Os Outros - Ao Vivo,Leoni,Leoni - Ao Vivo,mpb,0.447,0.394,4
Onde Estará O Meu Amor,Maria Bethânia,The Essential Maria Bethânia,mpb,0.249,0.148,4
Só Posso Dizer (São Paulo),Nando Reis,Jardim - Pomar,mpb,0.719,0.541,3
Recomeçar,Diego Karter,Recomeçar,mpb,0.233,0.489,4
Lourinha Bombril,Os Paralamas Do Sucesso,Nove Luas,mpb,0.8,0.907,3
Leve,Sandy;Wanessa Camargo,"Nós, VOZ, Eles 2",mpb,0.552,0.509,3
Exagerado - Ao Vivo,Leoni;Herbert Vianna,Leoni - Ao Vivo,mpb,0.583,0.735,3
Alecrim,Palavra Cantada,Cantigas de Roda,mpb,0.669,0.209,6
Doce Vampiro,Rita Lee;Roberto De Carvalho,Rita Lee,mpb,0.831,0.493,6
1º De Julho - Ao Vivo,Cássia Eller,Acústico (Ao Vivo),mpb,0.509,0.878,3
Pulsos - Ao Vivo,Pitty,(Des) Concerto Ao Vivo,mpb,0.126,0.851,0
Quem Vai Chorar Sou Eu,Diogo Nogueira;Zeca Pagodinho,Mais Amor,mpb,0.971,0.609,3
Sutilmente - Ao Vivo,Nando Reis;Samuel Rosa,Sutilmente (Ao Vivo),mpb,0.296,0.743,0
La Forza Della Vita,Renato Russo,Equilíbrio Distante,mpb,0.443,0.625,0
Na hora do almoço,Belchior,Belchior,mpb,0.495,0.774,0
Todas as Janelas,Jota Quest,Saideira Acústico Sessions,mpb,0.412,0.561,0
"Um Dia Bom, Um Dia Besta",Sandy;Thiaguinho,Nós VOZ Eles,mpb,0.312,0.373,4
Um Tiro no Coração,Nando Reis;Pitty,Um Tiro no Coração,mpb,0.576,0.776,3
Janaína,Biquini Cavadão,1985/2007 Sucessos Regravados (Vol. 2),mpb,0.719,0.88,3
O Anjo Mais Velho,O Teatro Mágico,Entrada para Raros (10th Anniversary Edition),mpb,0.625,0.816,3
Quando o sol se for,Detonautas Roque Clube,Detonautas Acústico,mpb,0.605,0.736,3
Boiada,Almir Sater,Almir Sater,mpb,0.318,0.346,4
O Reggae,Legião Urbana,Legião Urbana 30 Anos,mpb,0.76,0.689,3
Diz Quanto Custa,Liniker;Tassia Reis,Indigo Borboleta Anil,mpb,0.96,0.861,3
Pensar Em Você,Chico César,Mama Mundi,mpb,0.399,0.502,0
De Fé - Ao Vivo,Humberto Gessinger,Insular (Ao Vivo),mpb,0.469,0.695,0
O tempo não para,Barão Vermelho,Balada MTV,mpb,0.42,0.694,0
Música Urbana - Versão Alternativa,Capital Inicial,Capital Inicial,mpb,0.801,0.76,3
À Flor da Pele - Ao Vivo,Roupa Nova,Roupacústico (Ao Vivo),mpb,0.775,0.875,3
Os Corações Não São Iguais - Ao Vivo,Roupa Nova,Roupacústico 2 (Ao Vivo),mpb,0.335,0.628,0
Frevo Mulher,Amelinha,Frevo Mulher,mpb,0.825,0.474,6
Dezesseis / Música Incidental: ''Strawberry Fields Forever'',Legião Urbana,A Tempestade,mpb,0.4,0.87,0
A Lenda - Ao Vivo,Roupa Nova,Roupacústico (Ao Vivo),mpb,0.55,0.678,3
Seguindo no Trem Azul - Ao Vivo,Roupa Nova,Roupacústico (Ao Vivo),mpb,0.519,0.595,3
Gatinha Manhosa - Remasterizado,Leo Jaime,Nada Mudou (Box) [Remasterizado],mpb,0.623,0.363,6
Há Tempos - Ao Vivo Em São Paulo / 1999,Legião Urbana,Acústico (Ao Vivo Em São Paulo / 1999),mpb,0.647,0.552,3
Pensamento (Acústico),Cidade Negra,Sobre Todas As Forças,mpb,0.965,0.693,3
Garoto de Aluguel (Taxi Boy) [Ao Vivo],Zé Ramalho,Zé Ramalho Ao Vivo 2005,mpb,0.432,0.835,0
Louvação À Oxum,Maria Bethânia,Olho D'Água,mpb,0.601,0.457,6
